station,DIFF_TMAX,DIFF_TMIN,DIFF_PRCP,NRECORDS,TMAX,TMIN,PRCP
ASN00064021,15986745.79,5985241.28,3744184.5975,38838,411.626391421,154.107865493,96.4051855786
ASN00077052,15785463.28,6023292.9,2828527.10459,38349,411.626464315,157.06518814,73.7575192205
ASN00084092,10144093.85,3886267.09,2246649.85569,24643,411.642001785,157.70267784,91.1678714318
UY000002297,1263768.29,472986.73,549502.68,3070,411.650908795,154.067338762,178.991100977
BR002355001,1857817.86,702831.25,923059.5,4513,411.659175715,155.734821626,204.533458897
FIE00144847,6409226.79,2585145.73,1208837.2475,15569,411.665925236,166.044429957,77.6438594322
BR000167000,2036128.61,805256.07,1098206.38,4946,411.671777194,162.809557218,222.039300445
ASN00090026,15055457.19,5710126.39,2878248.9025,36571,411.677481885,156.13809822,78.703040729
ASN00047088,4083852.46,1290301.51,725608.88,9920,411.678675403,130.070716734,73.1460564516
ASN00039160,5831024.75,2342150.55,1661062.91,14164,411.679239622,165.359400593,117.273574555
ASN00048066,3974400.11,1292510.39,793082.03,9654,411.684287342,133.883404806,82.1506142532
ASN00039031,10323886.07,4141744.92,3006392.23,25077,411.687445468,165.16110061,119.886438968
ASN00098000,10880511.88,4385433.77,2503185.42,26429,411.688368081,165.932641038,94.713588104
ASN00029052,7209909.52,2940778.5,4830502.85,17513,411.689003597,167.919745332,275.823836579
BR002242024,2085624.86,813032.99,1714515.92,5066,411.690655349,160.488154362,338.43583103
ASN00013002,8781863.87,3559599.87,1882725.43,21331,411.694898036,166.874495804,88.2624082322
ASN00044023,15396278.77,5917040.13,3086404.14111,37397,411.698231676,158.222320774,82.5307950133
ASN00005022,15105316.57,5737043.47,3603806.6,36690,411.701187517,156.365316708,98.223128918
VQC00671810,2868326.8,1098379.87,897918.39,6967,411.701851586,157.654639012,128.881640591
BR008460002,1250764.0,485078.93,377202.52,3038,411.70638578,159.670483871,124.161461488
ASN00038004,14448264.56,5595159.37,3413243.57,35093,411.713577067,159.438046619,97.262803693
ASN00062068,9293005.92,3654963.95,2351369.9625,22571,411.723269682,161.93185725,104.176596628
ASN00055177,7681866.02,3115678.23,1724572.70165,18657,411.741760197,166.997814761,92.4356917861
ASN00070171,16308311.86,6114822.33,3610163.40306,39608,411.742876692,154.383516714,91.1473288996
BR002040040,1260774.91,525569.28,506036.34,3062,411.748827564,171.642482038,165.263337688
ASN00083006,3006611.17,1163497.65,647326.97,7302,411.751735141,159.339585045,88.6506395508
ASN00015040,5232994.62,2093027.36,1297239.86,12709,411.755025572,164.688595484,102.072535998
PAM00086011,3141313.56,1302941.3,963718.08,7629,411.759543846,170.78795386,126.322988596
ASN00061113,4799478.1,1564186.28,1242566.73,11656,411.760303706,134.19580302,106.603185484
ASN00046056,6539231.47,2168918.51,1216442.3,15881,411.764465084,136.573169826,76.5973364398
BR001646003,3194073.99,1249278.21,1315792.04,7757,411.76666108,161.051722315,169.626407116
ASN00054065,12364203.88,4643601.42,3099803.97644,30027,411.76953675,154.647531222,103.233888715
ASN00037017,9477780.56,3816021.77,2292778.54,23017,411.77306165,165.791448495,99.612396924
ASN00064043,13983570.15,5356304.15,3392452.73,33959,411.778030861,157.728559439,99.8984872935
ASN00035077,17771127.06,6693435.91,5250930.00229,43157,411.778554116,155.095023055,121.670412732
ASN00084034,13002052.59,4976176.05,3206614.09,31575,411.783138242,157.598608076,101.555473951
USC00430661,7345006.89,3077330.8,2013743.8,17837,411.784879184,172.52513315,112.897000617
ASN00038002,16266176.09,7107782.79,3074941.87,39501,411.791501228,179.939312676,77.8446588694
ASN00035201,11912816.06,4741378.45,2964684.67472,28929,411.794948322,163.897073871,102.481408784
USC00270834,2399958.42,965676.48,742717.55,5828,411.797944406,165.696032944,127.439524708
USC00416944,90595.9,33100.92,35483.48,220,411.799545455,150.458727273,161.288545455
ASN00051114,6857064.39,2297524.39,1362786.75,16651,411.810965708,137.981165696,81.8441384902
ASN00056225,9909436.33,3881204.81,2409396.49424,24063,411.812173461,161.29347172,100.128682801
ASN00046058,4750256.54,1539245.76,972148.18,11535,411.812443866,133.441331599,84.2781257044
ASN00003027,14245668.81,5522732.41,3914882.48,34592,411.81975052,159.653457736,113.173059667
ASN00046079,10036475.01,3678266.77,2076163.12,24371,411.820401707,150.928019778,85.1899027533
FIE00143191,6390649.71,2574874.23,1222640.34,15518,411.821736693,165.92822722,78.7885255832
USC00258255,15597060.46,5950525.25,3393576.06,37873,411.825323053,157.117874211,89.6040994904
ASN00074176,6315032.72,2077768.53,1146312.1125,15334,411.832054259,135.500751924,74.7562353267
BR000445008,2541016.22,969774.46,1050229.54,6170,411.834071313,157.175763371,170.215484603
ASN00053035,15283250.8,5817356.47,3608891.145,37110,411.836453786,156.759807868,97.2484814066
BR000446001,2275009.42,862123.39,874129.68,5524,411.840952209,156.068680304,158.242157857
ASN00003000,12826904.18,4901851.62,5165435.43,31145,411.84473206,157.388075775,165.851193771
IN004120300,9411531.59,3446964.57,7511151.88,22852,411.847172676,150.838638631,328.686849291
ASN00015585,9601006.06,3883568.23,1885784.22182,23312,411.848235244,166.590950154,80.8932833656
RSM00023585,3616159.47,1462210.27,674828.06,8780,411.863265376,166.538755125,76.8596879271
ASN00070347,11172617.63,4271430.9,2480455.72194,27127,411.863369705,157.460496922,91.4386302188
ASN00003046,2207216.7,750481.37,460253.92,5359,411.871002053,140.04130808,85.8842918455
UY000002148,820865.93,319390.25,353209.08,1993,411.87452584,160.256021074,177.224826894
BR001069000,2185821.32,863477.55,1019798.82,5307,411.875130959,162.70539853,192.161074053
ASN00008123,8342974.66,3393788.78,1633355.9375,20255,411.897045668,167.55313651,80.6396414466
ASN00063233,15407971.18,5820771.98,3547956.63306,37407,411.900745315,155.606490229,94.8473984296
ASN00079052,9027713.53,3655700.57,1836745.11,21917,411.904618789,166.797489164,83.8045859379
ASN00029078,4972626.64,1993416.53,2113130.0825,12072,411.91406892,165.127280484,175.043910081
USC00415109,9018720.27,3649803.22,2504750.40417,21893,411.945382999,166.710967889,114.408733575
ASN00060100,11316418.56,4236572.61,6912658.76,27470,411.955535493,154.225431744,251.643930106
ASN00048098,17902093.21,6724025.82,3939942.8275,43456,411.959066872,154.73181655,90.6651055666
ASN00047022,14710390.48,5660884.36,2880229.59,35708,411.963439005,158.532663829,80.66062479
ASN00053049,2095336.53,690774.4,474476.63,5086,411.981228864,135.818796697,93.290725521
USC00055667,387278.24,153786.62,100939.61,940,411.99812766,163.602787234,107.38256383
ASN00091209,7396610.84,3001551.96,1717618.76,17953,411.998598563,167.189436863,95.6730774801
ASN00084056,16540758.28,6215969.53,5356868.5425,40147,412.004839216,154.830237129,133.431353339
ASN00003012,12190911.02,4565939.63,3522191.73,29589,412.008213187,154.312062929,119.037200649
ASN00055116,18645107.29,6993913.59,4224584.46975,45254,412.010149158,154.5479646,93.3527305818
USC00110987,7557103.39,3114168.9,2297058.665,18342,412.010870679,169.783496892,125.234907044
ASN00085129,8300829.69,2893276.67,2189074.9325,20147,412.013187571,143.608312404,108.655131409
BR000047004,2688836.73,1032160.47,2106347.47,6526,412.01911278,158.161273368,322.762407294
ASN00076051,10591781.06,4211016.71,1890175.23,25707,412.01933559,163.80817326,73.5276473334
ASN00029057,12985255.31,5168638.15,4356062.965,31516,412.02104677,164.000448978,138.217507457
BR008251003,1036233.19,391548.65,579537.05,2515,412.021149105,155.685347913,230.43222664
ASN00068178,15967613.18,6078376.67,5181823.90299,38754,412.0249053,156.845142953,133.710685426
ASN00061222,6899473.91,2801526.39,2196342.85556,16745,412.031884742,167.305248731,131.164100063
ASN00003032,16473296.7125,7700566.455,5532148.34,39980,412.038437031,192.610466608,138.372894947
ASN00078053,6626425.82,2290873.54,1243216.0975,16082,412.039909215,142.449542345,77.3048188969
ASN00002021,7522309.4,2989473.42,1785019.84,18255,412.068441523,163.761896467,97.7825165708
BR008066002,1631380.03,617182.25,1097882.14,3959,412.068711796,155.893470573,277.31299318
IN024011700,7990938.19,2866935.34,3718138.85,19392,412.073957818,147.841137583,191.735708024
IN003040201,7875770.61,2803077.68,5932509.46,19112,412.085109355,146.665847635,310.407569067
ASN00018203,5703336.7,2301893.53,1053643.11,13840,412.090802023,166.32178685,76.1302825145
USC00252715,9696614.49,3927043.42,2545084.25,23530,412.09581343,166.895172971,108.163376541
ASN00049090,4589174.15,1473841.04,885929.31,11136,412.102563757,132.349231322,79.5554337284
ASN00014048,7792336.44,3157629.2,3582465.0684,18908,412.118491644,166.999640364,189.46821813
ASN00037006,16304389.14,6224109.25,3520092.57472,39561,412.132886934,157.329421653,88.9788573272
ASN00015145,18698510.5,7435563.21,4017448.00306,45369,412.142883908,163.890833168,88.5505081235
ASN00049059,8428012.18,2995541.14,1550241.42,20449,412.147888894,146.488392586,75.8101335029
AQC00914005,2670344.27,1038449.46,4456339.34,6479,412.1537691,160.279280753,687.812832227
ASN00029051,10934472.09,4367463.63,3164049.73,26529,412.170533756,164.629787402,119.267583776
BR002254005,1983368.84,751007.14,854857.95,4812,412.171413134,156.069646717,177.651278055
ASN00047003,7001192.19,2376300.89,1322396.26,16986,412.174272342,139.897615095,77.852128812
ASN00049079,5385083.84,1722246.24,1009714.49,13065,412.176336778,131.821373134,77.2839257558
RMC00914304,2457814.51,928702.29,2447232.25,5963,412.177512997,155.744137179,410.402859299
ASN00007084,14420703.88,5479242.3,2928103.5875,34986,412.184984851,156.61242497,83.693579932
USC00037450,1969179.04,797834.26,753515.12,4777,412.220858279,167.015754658,157.738145279
BR000257000,2263951.82,862632.54,1230968.22,5492,412.227206846,157.07074654,224.138423161
ASN00007179,6906245.18,2792166.74,1455604.64,16753,412.239311168,166.666671044,86.8862078434
IN017040400,7479722.41,2639299.14,4202663.53,18144,412.242196318,145.464017857,231.628280974
USC00036380,11978585.24,4780354.32,4754648.81,29057,412.244389992,164.51644423,163.631786144
ASN00036092,9524655.63,3846785.79,2381204.8675,23104,412.251369027,166.498692434,103.06461511
ASN00097023,4582612.63,1834388.15,1490122.83,11116,412.253745052,165.022323678,134.052071788
BR000947001,1798256.61,699630.48,959845.08,4362,412.255068776,160.39213205,220.047015131
ASN00018071,9313857.02,3771812.34,1740313.9,22592,412.263501239,166.953449894,77.0323078966
BR008260003,1523384.65,574129.93,636139.63,3695,412.282719892,155.380224628,172.162281461
ASN00098002,4766401.17,1831521.7,992425.24,11561,412.282775711,158.422428856,85.8425084335
ASN00074118,16081966.36,6033816.8,3043698.7025,39007,412.284112082,154.68548722,78.0295511703
ASN00042095,11843704.26,4741492.94,3170388.585,28727,412.284758589,165.053536394,110.362675706
SF002825840,2258562.39,872458.24,415797.38,5478,412.296894852,159.265834246,75.9031361811
ASN00015618,3823649.73,1528709.64,802828.74,9274,412.297792754,164.838218676,86.5676881604
ASN00049057,8827315.92,3344125.75,1723047.86,21410,412.29873517,156.194570294,80.4786482952
ASN00063130,13688251.64,5280783.32,3052208.955,33199,412.309155095,159.064529655,91.9367738486
ASN00036051,17088622.73,6454787.24,3845651.24583,41446,412.310542151,155.739691164,92.7870300109
ASN00048192,4592429.31,1457480.44,861187.0,11138,412.320821512,130.856566709,77.3197162866
ASN00046086,5044006.49,1615544.49,851135.84,12233,412.327841903,132.06445598,69.5770326167
SF001410750,2271930.74,901766.98,435320.46,5510,412.328627949,163.660068966,79.0055281307
BR000151002,2401845.72,925375.67,1376255.85,5825,412.334029185,158.862775966,236.267098712
ASN00046021,6038291.91,2078626.29,1104960.02,14644,412.338972275,141.943887599,75.4547951379
ASN00043009,17505701.05,6606357.74,3643163.35041,42452,412.364577641,155.61946999,85.8184149254
ASN00017038,2902224.6,1139983.17,604231.07,7038,412.364961637,161.975443308,85.8526669508
USC00018637,10051699.37,4069766.84,5591988.84,24375,412.377410051,166.964793436,229.414926769
ASN00044179,2924186.95,896406.04,502368.71,7091,412.380052179,126.41461571,70.8459610774
USC00030724,6448497.87,2596092.16,3325466.43,15637,412.387150349,166.022393042,212.66652363
ASN00063116,13272843.52,5065248.85,3081894.7825,32185,412.392217493,157.379178189,95.7556247476
ASN00029072,11348232.99,4614904.09,4698624.3975,27518,412.393087797,167.704923686,170.747307126
ASN00055263,6052709.42,2446990.17,1590161.24,14677,412.394182735,166.72277509,108.343751448
BR003054018,1945287.67,740663.09,1062001.19,4717,412.399336443,157.019947,225.143351707
ASN00005050,16393200.24,6219111.47,4163950.33028,39750,412.407553208,156.455634465,104.753467428
ASN00031062,10502262.69,4251947.25,16122478.26,25465,412.419504811,166.972206951,633.123041822
BR001243019,2309558.27,874493.25,946311.11,5600,412.421119643,156.159508929,168.984126786
GLE00147001,7647157.63,3103738.34,1431878.5,18542,412.423558947,167.389620321,77.2235195772
ASN00034060,13227693.68,5001638.19,4447494.27194,32073,412.424583918,155.945442896,138.667859943
ASN00037030,14814002.23,5683515.75,3599903.3875,35919,412.428025001,158.231458281,100.222817659
BR000836092,1987114.84,750442.72,586293.56,4818,412.435624741,155.758140307,121.688161063
BR002950059,1179197.12,444728.84,429756.64,2859,412.450898916,155.55398391,150.317117873
CA006132344,813767.21,349615.24,175030.08,1973,412.45170299,177.199817537,88.7126609225
ASN00030026,11104880.6,4396068.61,2783805.2675,26924,412.452852474,163.276950305,103.394936395
BR001058002,1583074.44,615297.1,856085.47,3838,412.473798854,160.317118291,223.05509901
ASN00073063,4708112.26,1563591.73,870505.845,11414,412.485742071,136.98893727,76.2665012266
BR001138026,2244753.13,852334.01,564011.67,5442,412.486793458,156.621464535,103.640512679
ASN00049069,6318138.36,2128376.07,1069791.615,15317,412.49189528,138.955152445,69.8434167918
BR000148009,2698973.94,1045393.23,1879681.06,6543,412.497927556,159.772769372,287.281225737
RQC00668955,7447259.32,3018674.96,3499748.76,18054,412.499131494,167.202556774,193.848939847
ASN00052077,954524.55,291231.37,176770.0,2314,412.499805532,125.856253241,76.3915298185
ASN00017087,7193591.77,2423163.52,1326618.64,17439,412.500244853,138.950829749,76.0719444922
ASN00091208,6331391.08,2548501.49,1618920.99,15348,412.522223091,166.047790592,105.480908913
ASN00009970,8240963.83,3296150.48,1512156.48506,19977,412.522592481,164.997270861,75.6948733573
BR027568450,3525418.98,1525224.02,1231831.84,8546,412.522698338,178.472270068,144.141333957
US1IADW0006,87457.56,33713.49,39037.2225,212,412.535660377,159.025896226,184.137841981
ASN00079078,13577780.69,5098394.68,2577910.27,32912,412.548027771,154.909901556,78.3273660063
US1NYMG0002,35067.41,15407.69,8032.13,85,412.557764706,181.266941176,94.4956470588
ASN00078002,14901854.5,5608515.7,2693199.78361,36120,412.565185493,155.274521041,74.5625632229
ASN00050089,4744566.14,1536854.87,1057209.87,11500,412.570968696,133.639553913,91.9312930435
ASN00034075,18535748.16,6962091.53,6302950.76875,44927,412.57480268,154.964532019,140.29315932
ASN00031008,8899950.1,3597589.65,3942848.52,21571,412.588665338,166.778992629,182.784688702
ASN00014814,10594513.65,4390716.53,3899614.895,25678,412.591076018,170.991375107,151.865990147
ASN00051092,5374424.78,1738974.89,1099019.57,13026,412.592106556,133.500298634,84.3712244741
ASN00004026,13189088.03,5087106.66,2959179.05,31966,412.59738566,159.141170619,92.5727038103
ASN00037022,4973558.67,1841136.64,1044371.56,12054,412.60649328,152.740720093,86.6410784802
ASN00015083,13580780.22,4964518.31,3661125.64,32914,412.614091876,150.833028802,111.233081364
ASN00038005,9702233.4,3924167.92,1997394.46,23514,412.615182445,166.886447223,84.9449034618
USC00431433,9288059.67,3736012.28,2554944.83,22510,412.61926566,165.971225233,113.50265793
GLW00016504,8172445.94,9431401.6,1451622.0,19806,412.624757144,476.18911441,73.2920327174
USC00148886,11707293.77,4673917.11,3327124.38014,28372,412.635477584,164.736962851,117.267883129
ASN00035003,14359532.75,5592297.53,3607243.85759,34799,412.642108969,160.702822782,103.659411408
BR001746008,2553063.83,1036230.79,1175914.44,6187,412.649721998,167.485176984,190.062136738
ASN00060067,9277672.83,3755611.09,4865743.53153,22483,412.65279678,167.042258151,216.418784483
BR001245014,2324135.87,883901.4,982274.56,5632,412.666170099,156.94272017,174.409545455
ASN00029047,14211843.65,5558763.06,3584213.15,34439,412.667140451,161.408956706,104.074251575
ASN00057028,14800962.46,5577635.2,3889625.9275,35863,412.708430973,155.526174609,108.457907244
ASN00076103,10401938.39,4206672.7,1960994.89,25204,412.709823441,166.904963498,77.8049075544
ASN00059113,8923336.63,3390732.63,6272387.52,21621,412.716184728,156.825892882,290.106263355
USC00433341,11308454.72,4528174.22,2641460.43,27400,412.717325547,165.261832847,96.4036653285
BR000950001,1940214.35,761873.78,854685.51,4701,412.723750266,162.066322059,181.809298022
ASN00082074,13067569.6,5108185.93,2955567.535,31661,412.733950286,161.340006001,93.3504164429
ASN00009813,5094955.67,2027704.76,1036152.04,12344,412.747542936,164.266425794,83.9397310434
